GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US250173413003,250173413003,"Block Group 3, Census Tract 3413, Middlesex County, Massachusetts",39550,13145
1500000US250173414001,250173414001,"Block Group 1, Census Tract 3414, Middlesex County, Massachusetts",45114,23836
1500000US250173414002,250173414002,"Block Group 2, Census Tract 3414, Middlesex County, Massachusetts",56250,32613
1500000US250173414003,250173414003,"Block Group 3, Census Tract 3414, Middlesex County, Massachusetts",61227,11164
1500000US250173414004,250173414004,"Block Group 4, Census Tract 3414, Middlesex County, Massachusetts",68079,17849
1500000US250173414005,250173414005,"Block Group 5, Census Tract 3414, Middlesex County, Massachusetts",52083,22314
1500000US250173415001,250173415001,"Block Group 1, Census Tract 3415, Middlesex County, Massachusetts",92663,28692
1500000US250173415002,250173415002,"Block Group 2, Census Tract 3415, Middlesex County, Massachusetts",41196,5583
1500000US250173415003,250173415003,"Block Group 3, Census Tract 3415, Middlesex County, Massachusetts",63906,20817
1500000US250173415004,250173415004,"Block Group 4, Census Tract 3415, Middlesex County, Massachusetts",62763,15308
1500000US250173415005,250173415005,"Block Group 5, Census Tract 3415, Middlesex County, Massachusetts",41726,19103
1500000US250173416001,250173416001,"Block Group 1, Census Tract 3416, Middlesex County, Massachusetts",68950,62937
1500000US250173416002,250173416002,"Block Group 2, Census Tract 3416, Middlesex County, Massachusetts",54958,29960
1500000US250173416003,250173416003,"Block Group 3, Census Tract 3416, Middlesex County, Massachusetts",45912,18972
1500000US250173416004,250173416004,"Block Group 4, Census Tract 3416, Middlesex County, Massachusetts",53377,7077
1500000US250173416006,250173416006,"Block Group 6, Census Tract 3416, Middlesex County, Massachusetts",64833,39363
1500000US250173417001,250173417001,"Block Group 1, Census Tract 3417, Middlesex County, Massachusetts",98810,15408
1500000US250173417002,250173417002,"Block Group 2, Census Tract 3417, Middlesex County, Massachusetts",62961,44832
1500000US250173417003,250173417003,"Block Group 3, Census Tract 3417, Middlesex County, Massachusetts",21738,18019
1500000US250173417004,250173417004,"Block Group 4, Census Tract 3417, Middlesex County, Massachusetts",26250,10702
1500000US250173417005,250173417005,"Block Group 5, Census Tract 3417, Middlesex County, Massachusetts",79743,23592
1500000US250173418002,250173418002,"Block Group 2, Census Tract 3418, Middlesex County, Massachusetts",18849,9158
1500000US250173418003,250173418003,"Block Group 3, Census Tract 3418, Middlesex County, Massachusetts",92188,31239
1500000US250173418004,250173418004,"Block Group 4, Census Tract 3418, Middlesex County, Massachusetts",40345,28499
1500000US250173418005,250173418005,"Block Group 5, Census Tract 3418, Middlesex County, Massachusetts",42572,35802
1500000US250173418006,250173418006,"Block Group 6, Census Tract 3418, Middlesex County, Massachusetts",22400,7169
1500000US250173419011,250173419011,"Block Group 1, Census Tract 3419.01, Middlesex County, Massachusetts",50104,11589
1500000US250173419012,250173419012,"Block Group 2, Census Tract 3419.01, Middlesex County, Massachusetts",52009,17045
1500000US250173419021,250173419021,"Block Group 1, Census Tract 3419.02, Middlesex County, Massachusetts",90982,33677
1500000US250173419022,250173419022,"Block Group 2, Census Tract 3419.02, Middlesex County, Massachusetts",105250,27011
1500000US250173419023,250173419023,"Block Group 3, Census Tract 3419.02, Middlesex County, Massachusetts",48589,18315
1500000US250173419024,250173419024,"Block Group 4, Census Tract 3419.02, Middlesex County, Massachusetts",76071,47650
1500000US250173419025,250173419025,"Block Group 5, Census Tract 3419.02, Middlesex County, Massachusetts",58182,23528
1500000US250173419026,250173419026,"Block Group 6, Census Tract 3419.02, Middlesex County, Massachusetts",65179,6884
1500000US250173421011,250173421011,"Block Group 1, Census Tract 3421.01, Middlesex County, Massachusetts",44955,12543
1500000US250173421013,250173421013,"Block Group 3, Census Tract 3421.01, Middlesex County, Massachusetts",39185,4633
1500000US250173421014,250173421014,"Block Group 4, Census Tract 3421.01, Middlesex County, Massachusetts",31864,23149
1500000US250173421021,250173421021,"Block Group 1, Census Tract 3421.02, Middlesex County, Massachusetts",31184,7160
1500000US250173421022,250173421022,"Block Group 2, Census Tract 3421.02, Middlesex County, Massachusetts",42000,16743
1500000US250173421023,250173421023,"Block Group 3, Census Tract 3421.02, Middlesex County, Massachusetts",29792,25628
1500000US250173421024,250173421024,"Block Group 4, Census Tract 3421.02, Middlesex County, Massachusetts",21260,1438
1500000US250173422011,250173422011,"Block Group 1, Census Tract 3422.01, Middlesex County, Massachusetts",55254,4689
1500000US250173422012,250173422012,"Block Group 2, Census Tract 3422.01, Middlesex County, Massachusetts",56279,14824
1500000US250173422021,250173422021,"Block Group 1, Census Tract 3422.02, Middlesex County, Massachusetts",67549,9008
1500000US250173422022,250173422022,"Block Group 2, Census Tract 3422.02, Middlesex County, Massachusetts",56842,6585
1500000US250173423001,250173423001,"Block Group 1, Census Tract 3423, Middlesex County, Massachusetts",71645,20674
1500000US250173423002,250173423002,"Block Group 2, Census Tract 3423, Middlesex County, Massachusetts",63466,9378
1500000US250173423003,250173423003,"Block Group 3, Census Tract 3423, Middlesex County, Massachusetts",63472,19133
1500000US250173423004,250173423004,"Block Group 4, Census Tract 3423, Middlesex County, Massachusetts",74189,8651
1500000US250173424001,250173424001,"Block Group 1, Census Tract 3424, Middlesex County, Massachusetts",36250,28271
1500000US250173424002,250173424002,"Block Group 2, Census Tract 3424, Middlesex County, Massachusetts",52500,20517
1500000US250173424003,250173424003,"Block Group 3, Census Tract 3424, Middlesex County, Massachusetts",93150,42606
1500000US250173424004,250173424004,"Block Group 4, Census Tract 3424, Middlesex County, Massachusetts",43958,16008
1500000US250173424005,250173424005,"Block Group 5, Census Tract 3424, Middlesex County, Massachusetts",17052,10907
1500000US250173425001,250173425001,"Block Group 1, Census Tract 3425, Middlesex County, Massachusetts",45339,4991
1500000US250173425002,250173425002,"Block Group 2, Census Tract 3425, Middlesex County, Massachusetts",49514,13912
1500000US250173425003,250173425003,"Block Group 3, Census Tract 3425, Middlesex County, Massachusetts",42188,9520
1500000US250173426001,250173426001,"Block Group 1, Census Tract 3426, Middlesex County, Massachusetts",53919,12849
1500000US250173426002,250173426002,"Block Group 2, Census Tract 3426, Middlesex County, Massachusetts",49893,27066
1500000US250173426003,250173426003,"Block Group 3, Census Tract 3426, Middlesex County, Massachusetts",52583,9947
1500000US250173501031,250173501031,"Block Group 1, Census Tract 3501.03, Middlesex County, Massachusetts",,
1500000US250173501032,250173501032,"Block Group 2, Census Tract 3501.03, Middlesex County, Massachusetts",80455,41093
1500000US250173501041,250173501041,"Block Group 1, Census Tract 3501.04, Middlesex County, Massachusetts",50515,26408
1500000US250173501042,250173501042,"Block Group 2, Census Tract 3501.04, Middlesex County, Massachusetts",38512,23941
1500000US250173501043,250173501043,"Block Group 3, Census Tract 3501.04, Middlesex County, Massachusetts",77833,13665
1500000US250173501044,250173501044,"Block Group 4, Census Tract 3501.04, Middlesex County, Massachusetts",26047,10701
1500000US250173502001,250173502001,"Block Group 1, Census Tract 3502, Middlesex County, Massachusetts",99318,50027
1500000US250173502003,250173502003,"Block Group 3, Census Tract 3502, Middlesex County, Massachusetts",60583,21566
1500000US250173502004,250173502004,"Block Group 4, Census Tract 3502, Middlesex County, Massachusetts",88958,16246
1500000US250173502005,250173502005,"Block Group 5, Census Tract 3502, Middlesex County, Massachusetts",55969,27328
1500000US250173502006,250173502006,"Block Group 6, Census Tract 3502, Middlesex County, Massachusetts",60694,21281
1500000US250173503001,250173503001,"Block Group 1, Census Tract 3503, Middlesex County, Massachusetts",65119,29897
1500000US250173503002,250173503002,"Block Group 2, Census Tract 3503, Middlesex County, Massachusetts",74375,36964
1500000US250173503003,250173503003,"Block Group 3, Census Tract 3503, Middlesex County, Massachusetts",66125,50426
1500000US250173504001,250173504001,"Block Group 1, Census Tract 3504, Middlesex County, Massachusetts",84167,59535
1500000US250173504002,250173504002,"Block Group 2, Census Tract 3504, Middlesex County, Massachusetts",82168,40639
1500000US250173504003,250173504003,"Block Group 3, Census Tract 3504, Middlesex County, Massachusetts",125909,30546
1500000US250173504004,250173504004,"Block Group 4, Census Tract 3504, Middlesex County, Massachusetts",80093,25340
1500000US250173504005,250173504005,"Block Group 5, Census Tract 3504, Middlesex County, Massachusetts",100417,15889
1500000US250173505001,250173505001,"Block Group 1, Census Tract 3505, Middlesex County, Massachusetts",94167,34871
1500000US250173505002,250173505002,"Block Group 2, Census Tract 3505, Middlesex County, Massachusetts",102857,25439
1500000US250173506001,250173506001,"Block Group 1, Census Tract 3506, Middlesex County, Massachusetts",,
1500000US250173506002,250173506002,"Block Group 2, Census Tract 3506, Middlesex County, Massachusetts",69013,31545
1500000US250173506003,250173506003,"Block Group 3, Census Tract 3506, Middlesex County, Massachusetts",103148,32046
1500000US250173506004,250173506004,"Block Group 4, Census Tract 3506, Middlesex County, Massachusetts",122417,35904
1500000US250173507002,250173507002,"Block Group 2, Census Tract 3507, Middlesex County, Massachusetts",26667,25344
1500000US250173507003,250173507003,"Block Group 3, Census Tract 3507, Middlesex County, Massachusetts",78750,23746
1500000US250173507004,250173507004,"Block Group 4, Census Tract 3507, Middlesex County, Massachusetts",21364,8072
1500000US250173507005,250173507005,"Block Group 5, Census Tract 3507, Middlesex County, Massachusetts",110132,32207
1500000US250173507006,250173507006,"Block Group 6, Census Tract 3507, Middlesex County, Massachusetts",117629,40411
1500000US250173508001,250173508001,"Block Group 1, Census Tract 3508, Middlesex County, Massachusetts",96346,23311
1500000US250173508002,250173508002,"Block Group 2, Census Tract 3508, Middlesex County, Massachusetts",106250,39183
1500000US250173509001,250173509001,"Block Group 1, Census Tract 3509, Middlesex County, Massachusetts",121683,31764
1500000US250173509002,250173509002,"Block Group 2, Census Tract 3509, Middlesex County, Massachusetts",108536,30348
1500000US250173509003,250173509003,"Block Group 3, Census Tract 3509, Middlesex County, Massachusetts",113056,17281
1500000US250173510001,250173510001,"Block Group 1, Census Tract 3510, Middlesex County, Massachusetts",71250,10499
1500000US250173510002,250173510002,"Block Group 2, Census Tract 3510, Middlesex County, Massachusetts",47104,17053
1500000US250173510003,250173510003,"Block Group 3, Census Tract 3510, Middlesex County, Massachusetts",74813,27287
1500000US250173510004,250173510004,"Block Group 4, Census Tract 3510, Middlesex County, Massachusetts",93681,27094
1500000US250173510005,250173510005,"Block Group 5, Census Tract 3510, Middlesex County, Massachusetts",101645,44552
1500000US250173510006,250173510006,"Block Group 6, Census Tract 3510, Middlesex County, Massachusetts",59267,45227
1500000US250173511001,250173511001,"Block Group 1, Census Tract 3511, Middlesex County, Massachusetts",58494,11898
1500000US250173511002,250173511002,"Block Group 2, Census Tract 3511, Middlesex County, Massachusetts",79808,57389
1500000US250173511003,250173511003,"Block Group 3, Census Tract 3511, Middlesex County, Massachusetts",96452,21409
1500000US250173511004,250173511004,"Block Group 4, Census Tract 3511, Middlesex County, Massachusetts",83333,23093
1500000US250173511005,250173511005,"Block Group 5, Census Tract 3511, Middlesex County, Massachusetts",97473,35852
1500000US250173512031,250173512031,"Block Group 1, Census Tract 3512.03, Middlesex County, Massachusetts",95391,16698
1500000US250173512032,250173512032,"Block Group 2, Census Tract 3512.03, Middlesex County, Massachusetts",59821,14238
1500000US250173512033,250173512033,"Block Group 3, Census Tract 3512.03, Middlesex County, Massachusetts",89397,17863
1500000US250173512034,250173512034,"Block Group 4, Census Tract 3512.03, Middlesex County, Massachusetts",78194,13834
1500000US250173512041,250173512041,"Block Group 1, Census Tract 3512.04, Middlesex County, Massachusetts",73125,30181
1500000US250173512042,250173512042,"Block Group 2, Census Tract 3512.04, Middlesex County, Massachusetts",61786,15689
1500000US250173512043,250173512043,"Block Group 3, Census Tract 3512.04, Middlesex County, Massachusetts",65000,29951
1500000US250173513001,250173513001,"Block Group 1, Census Tract 3513, Middlesex County, Massachusetts",66979,16910
1500000US250173513002,250173513002,"Block Group 2, Census Tract 3513, Middlesex County, Massachusetts",22857,16145
1500000US250173513003,250173513003,"Block Group 3, Census Tract 3513, Middlesex County, Massachusetts",100574,11774
1500000US250173514031,250173514031,"Block Group 1, Census Tract 3514.03, Middlesex County, Massachusetts",80208,48468
1500000US250173514032,250173514032,"Block Group 2, Census Tract 3514.03, Middlesex County, Massachusetts",64783,43878
1500000US250173514033,250173514033,"Block Group 3, Census Tract 3514.03, Middlesex County, Massachusetts",47969,37228
1500000US250173514034,250173514034,"Block Group 4, Census Tract 3514.03, Middlesex County, Massachusetts",62379,21597
1500000US250173514041,250173514041,"Block Group 1, Census Tract 3514.04, Middlesex County, Massachusetts",69375,34745
1500000US250173514043,250173514043,"Block Group 3, Census Tract 3514.04, Middlesex County, Massachusetts",52569,18999
1500000US250173514044,250173514044,"Block Group 4, Census Tract 3514.04, Middlesex County, Massachusetts",89063,10164
1500000US250173515001,250173515001,"Block Group 1, Census Tract 3515, Middlesex County, Massachusetts",23036,12594
1500000US250173515002,250173515002,"Block Group 2, Census Tract 3515, Middlesex County, Massachusetts",68917,16371
1500000US250173521011,250173521011,"Block Group 1, Census Tract 3521.01, Middlesex County, Massachusetts",83672,31128
1500000US250173521012,250173521012,"Block Group 2, Census Tract 3521.01, Middlesex County, Massachusetts",66579,8350
1500000US250173521021,250173521021,"Block Group 1, Census Tract 3521.02, Middlesex County, Massachusetts",103438,12971
1500000US250173521022,250173521022,"Block Group 2, Census Tract 3521.02, Middlesex County, Massachusetts",119926,29799
1500000US250173522001,250173522001,"Block Group 1, Census Tract 3522, Middlesex County, Massachusetts",37091,10345
1500000US250173523001,250173523001,"Block Group 1, Census Tract 3523, Middlesex County, Massachusetts",56042,39551
1500000US250173523002,250173523002,"Block Group 2, Census Tract 3523, Middlesex County, Massachusetts",98125,31950
1500000US250173524001,250173524001,"Block Group 1, Census Tract 3524, Middlesex County, Massachusetts",104821,36547
1500000US250173524002,250173524002,"Block Group 2, Census Tract 3524, Middlesex County, Massachusetts",36524,4440
1500000US250173525001,250173525001,"Block Group 1, Census Tract 3525, Middlesex County, Massachusetts",82500,21880
1500000US250173525002,250173525002,"Block Group 2, Census Tract 3525, Middlesex County, Massachusetts",92961,17107
1500000US250173526001,250173526001,"Block Group 1, Census Tract 3526, Middlesex County, Massachusetts",80833,12138
1500000US250173526002,250173526002,"Block Group 2, Census Tract 3526, Middlesex County, Massachusetts",51429,14522
1500000US250173527001,250173527001,"Block Group 1, Census Tract 3527, Middlesex County, Massachusetts",61369,24538
1500000US250173527002,250173527002,"Block Group 2, Census Tract 3527, Middlesex County, Massachusetts",36905,19458
1500000US250173527003,250173527003,"Block Group 3, Census Tract 3527, Middlesex County, Massachusetts",126000,98755
1500000US250173528001,250173528001,"Block Group 1, Census Tract 3528, Middlesex County, Massachusetts",81750,38301
1500000US250173528002,250173528002,"Block Group 2, Census Tract 3528, Middlesex County, Massachusetts",93646,17658
1500000US250173529001,250173529001,"Block Group 1, Census Tract 3529, Middlesex County, Massachusetts",77375,31724
1500000US250173529002,250173529002,"Block Group 2, Census Tract 3529, Middlesex County, Massachusetts",95294,25615
1500000US250173530001,250173530001,"Block Group 1, Census Tract 3530, Middlesex County, Massachusetts",,
1500000US250173530002,250173530002,"Block Group 2, Census Tract 3530, Middlesex County, Massachusetts",55066,40803
1500000US250173530003,250173530003,"Block Group 3, Census Tract 3530, Middlesex County, Massachusetts",21645,11498
1500000US250173530004,250173530004,"Block Group 4, Census Tract 3530, Middlesex County, Massachusetts",93500,21848
1500000US250173531011,250173531011,"Block Group 1, Census Tract 3531.01, Middlesex County, Massachusetts",88750,29637
1500000US250173531012,250173531012,"Block Group 2, Census Tract 3531.01, Middlesex County, Massachusetts",80179,18888
1500000US250173531021,250173531021,"Block Group 1, Census Tract 3531.02, Middlesex County, Massachusetts",,
1500000US250173531022,250173531022,"Block Group 2, Census Tract 3531.02, Middlesex County, Massachusetts",77647,34842
1500000US250173531023,250173531023,"Block Group 3, Census Tract 3531.02, Middlesex County, Massachusetts",,
1500000US250173532001,250173532001,"Block Group 1, Census Tract 3532, Middlesex County, Massachusetts",108696,13747
1500000US250173532002,250173532002,"Block Group 2, Census Tract 3532, Middlesex County, Massachusetts",37750,26153
1500000US250173532003,250173532003,"Block Group 3, Census Tract 3532, Middlesex County, Massachusetts",127527,26098
1500000US250173533001,250173533001,"Block Group 1, Census Tract 3533, Middlesex County, Massachusetts",101364,40122
1500000US250173533002,250173533002,"Block Group 2, Census Tract 3533, Middlesex County, Massachusetts",93438,19054
1500000US250173533003,250173533003,"Block Group 3, Census Tract 3533, Middlesex County, Massachusetts",87656,31881
1500000US250173534001,250173534001,"Block Group 1, Census Tract 3534, Middlesex County, Massachusetts",67031,12973
1500000US250173534002,250173534002,"Block Group 2, Census Tract 3534, Middlesex County, Massachusetts",75662,18436
1500000US250173535001,250173535001,"Block Group 1, Census Tract 3535, Middlesex County, Massachusetts",93389,23264
1500000US250173535002,250173535002,"Block Group 2, Census Tract 3535, Middlesex County, Massachusetts",77143,33149
1500000US250173536001,250173536001,"Block Group 1, Census Tract 3536, Middlesex County, Massachusetts",71411,56975
1500000US250173536002,250173536002,"Block Group 2, Census Tract 3536, Middlesex County, Massachusetts",115893,17366
1500000US250173536003,250173536003,"Block Group 3, Census Tract 3536, Middlesex County, Massachusetts",112500,67933
1500000US250173536004,250173536004,"Block Group 4, Census Tract 3536, Middlesex County, Massachusetts",96652,26256
1500000US250173536005,250173536005,"Block Group 5, Census Tract 3536, Middlesex County, Massachusetts",40592,12178
1500000US250173537001,250173537001,"Block Group 1, Census Tract 3537, Middlesex County, Massachusetts",71935,24950
1500000US250173537002,250173537002,"Block Group 2, Census Tract 3537, Middlesex County, Massachusetts",82438,41136
1500000US250173537003,250173537003,"Block Group 3, Census Tract 3537, Middlesex County, Massachusetts",,
1500000US250173537005,250173537005,"Block Group 5, Census Tract 3537, Middlesex County, Massachusetts",41389,9316
1500000US250173538001,250173538001,"Block Group 1, Census Tract 3538, Middlesex County, Massachusetts",75719,16932
1500000US250173538002,250173538002,"Block Group 2, Census Tract 3538, Middlesex County, Massachusetts",70000,21309
1500000US250173538003,250173538003,"Block Group 3, Census Tract 3538, Middlesex County, Massachusetts",66382,7156
1500000US250173538004,250173538004,"Block Group 4, Census Tract 3538, Middlesex County, Massachusetts",101696,23440
1500000US250173539001,250173539001,"Block Group 1, Census Tract 3539, Middlesex County, Massachusetts",63125,18098
1500000US250173539002,250173539002,"Block Group 2, Census Tract 3539, Middlesex County, Massachusetts",34944,15875
1500000US250173539003,250173539003,"Block Group 3, Census Tract 3539, Middlesex County, Massachusetts",61250,27873
1500000US250173540001,250173540001,"Block Group 1, Census Tract 3540, Middlesex County, Massachusetts",98378,20670
1500000US250173540002,250173540002,"Block Group 2, Census Tract 3540, Middlesex County, Massachusetts",55521,10872
1500000US250173540003,250173540003,"Block Group 3, Census Tract 3540, Middlesex County, Massachusetts",58889,17835
1500000US250173541001,250173541001,"Block Group 1, Census Tract 3541, Middlesex County, Massachusetts",106125,74000
1500000US250173541002,250173541002,"Block Group 2, Census Tract 3541, Middlesex County, Massachusetts",134063,38384
1500000US250173541003,250173541003,"Block Group 3, Census Tract 3541, Middlesex County, Massachusetts",89559,21014
1500000US250173541004,250173541004,"Block Group 4, Census Tract 3541, Middlesex County, Massachusetts",146528,28425
1500000US250173542001,250173542001,"Block Group 1, Census Tract 3542, Middlesex County, Massachusetts",154938,44825
1500000US250173542002,250173542002,"Block Group 2, Census Tract 3542, Middlesex County, Massachusetts",107895,19169
1500000US250173542003,250173542003,"Block Group 3, Census Tract 3542, Middlesex County, Massachusetts",242750,74192
1500000US250173543001,250173543001,"Block Group 1, Census Tract 3543, Middlesex County, Massachusetts",39258,10249
1500000US250173543002,250173543002,"Block Group 2, Census Tract 3543, Middlesex County, Massachusetts",96222,25997
1500000US250173543003,250173543003,"Block Group 3, Census Tract 3543, Middlesex County, Massachusetts",64000,23281
1500000US250173544001,250173544001,"Block Group 1, Census Tract 3544, Middlesex County, Massachusetts",121719,29569
1500000US250173544002,250173544002,"Block Group 2, Census Tract 3544, Middlesex County, Massachusetts",126750,46585
1500000US250173545001,250173545001,"Block Group 1, Census Tract 3545, Middlesex County, Massachusetts",64375,12821
1500000US250173545002,250173545002,"Block Group 2, Census Tract 3545, Middlesex County, Massachusetts",125859,17681
1500000US250173545003,250173545003,"Block Group 3, Census Tract 3545, Middlesex County, Massachusetts",93686,20584
1500000US250173546001,250173546001,"Block Group 1, Census Tract 3546, Middlesex County, Massachusetts",82866,21998
1500000US250173546002,250173546002,"Block Group 2, Census Tract 3546, Middlesex County, Massachusetts",184282,58234
1500000US250173546003,250173546003,"Block Group 3, Census Tract 3546, Middlesex County, Massachusetts",69565,29616
1500000US250173546004,250173546004,"Block Group 4, Census Tract 3546, Middlesex County, Massachusetts",86333,34840
1500000US250173547001,250173547001,"Block Group 1, Census Tract 3547, Middlesex County, Massachusetts",91620,19041
1500000US250173547002,250173547002,"Block Group 2, Census Tract 3547, Middlesex County, Massachusetts",124453,15216
1500000US250173548001,250173548001,"Block Group 1, Census Tract 3548, Middlesex County, Massachusetts",113523,32961
1500000US250173548002,250173548002,"Block Group 2, Census Tract 3548, Middlesex County, Massachusetts",114706,13159
1500000US250173549001,250173549001,"Block Group 1, Census Tract 3549, Middlesex County, Massachusetts",89375,35375
1500000US250173549002,250173549002,"Block Group 2, Census Tract 3549, Middlesex County, Massachusetts",26926,8024
1500000US250173549003,250173549003,"Block Group 3, Census Tract 3549, Middlesex County, Massachusetts",114866,24050
1500000US250173550001,250173550001,"Block Group 1, Census Tract 3550, Middlesex County, Massachusetts",107083,39563
1500000US250173550002,250173550002,"Block Group 2, Census Tract 3550, Middlesex County, Massachusetts",70446,34389
1500000US250173550003,250173550003,"Block Group 3, Census Tract 3550, Middlesex County, Massachusetts",82279,24501
1500000US250173561001,250173561001,"Block Group 1, Census Tract 3561, Middlesex County, Massachusetts",114643,32683
1500000US250173561002,250173561002,"Block Group 2, Census Tract 3561, Middlesex County, Massachusetts",116250,26196
1500000US250173561003,250173561003,"Block Group 3, Census Tract 3561, Middlesex County, Massachusetts",135114,32434
1500000US250173563001,250173563001,"Block Group 1, Census Tract 3563, Middlesex County, Massachusetts",36827,15444
1500000US250173563002,250173563002,"Block Group 2, Census Tract 3563, Middlesex County, Massachusetts",63897,37858
1500000US250173563003,250173563003,"Block Group 3, Census Tract 3563, Middlesex County, Massachusetts",114931,56054
1500000US250173563004,250173563004,"Block Group 4, Census Tract 3563, Middlesex County, Massachusetts",106447,29945
1500000US250173563005,250173563005,"Block Group 5, Census Tract 3563, Middlesex County, Massachusetts",85150,27042
1500000US250173563006,250173563006,"Block Group 6, Census Tract 3563, Middlesex County, Massachusetts",120489,77701
1500000US250173564001,250173564001,"Block Group 1, Census Tract 3564, Middlesex County, Massachusetts",127935,28830
1500000US250173564002,250173564002,"Block Group 2, Census Tract 3564, Middlesex County, Massachusetts",86488,35679
1500000US250173564003,250173564003,"Block Group 3, Census Tract 3564, Middlesex County, Massachusetts",190688,41632
1500000US250173564004,250173564004,"Block Group 4, Census Tract 3564, Middlesex County, Massachusetts",95294,25013
1500000US250173564005,250173564005,"Block Group 5, Census Tract 3564, Middlesex County, Massachusetts",126438,18487
1500000US250173564006,250173564006,"Block Group 6, Census Tract 3564, Middlesex County, Massachusetts",142353,19421
1500000US250173564007,250173564007,"Block Group 7, Census Tract 3564, Middlesex County, Massachusetts",82284,47652
1500000US250173564008,250173564008,"Block Group 8, Census Tract 3564, Middlesex County, Massachusetts",102466,47626
1500000US250173565002,250173565002,"Block Group 2, Census Tract 3565, Middlesex County, Massachusetts",140132,24695
1500000US250173565003,250173565003,"Block Group 3, Census Tract 3565, Middlesex County, Massachusetts",61905,18807
1500000US250173565004,250173565004,"Block Group 4, Census Tract 3565, Middlesex County, Massachusetts",96167,36077
1500000US250173565005,250173565005,"Block Group 5, Census Tract 3565, Middlesex County, Massachusetts",135640,63110
1500000US250173565006,250173565006,"Block Group 6, Census Tract 3565, Middlesex County, Massachusetts",120972,37386
1500000US250173566011,250173566011,"Block Group 1, Census Tract 3566.01, Middlesex County, Massachusetts",76078,3585
1500000US250173566012,250173566012,"Block Group 2, Census Tract 3566.01, Middlesex County, Massachusetts",123750,31816
1500000US250173566013,250173566013,"Block Group 3, Census Tract 3566.01, Middlesex County, Massachusetts",170000,80550
1500000US250173566014,250173566014,"Block Group 4, Census Tract 3566.01, Middlesex County, Massachusetts",110250,34848
1500000US250173566021,250173566021,"Block Group 1, Census Tract 3566.02, Middlesex County, Massachusetts",70192,7693
1500000US250173566022,250173566022,"Block Group 2, Census Tract 3566.02, Middlesex County, Massachusetts",157375,28998
1500000US250173566023,250173566023,"Block Group 3, Census Tract 3566.02, Middlesex County, Massachusetts",147353,27116
1500000US250173566024,250173566024,"Block Group 4, Census Tract 3566.02, Middlesex County, Massachusetts",153636,40305
1500000US250173567011,250173567011,"Block Group 1, Census Tract 3567.01, Middlesex County, Massachusetts",69896,31068
1500000US250173567012,250173567012,"Block Group 2, Census Tract 3567.01, Middlesex County, Massachusetts",101354,44824
1500000US250173567013,250173567013,"Block Group 3, Census Tract 3567.01, Middlesex County, Massachusetts",72885,29607
1500000US250173567014,250173567014,"Block Group 4, Census Tract 3567.01, Middlesex County, Massachusetts",62188,29079
1500000US250173567015,250173567015,"Block Group 5, Census Tract 3567.01, Middlesex County, Massachusetts",79599,13575
1500000US250173567016,250173567016,"Block Group 6, Census Tract 3567.01, Middlesex County, Massachusetts",74643,27147
1500000US250173567021,250173567021,"Block Group 1, Census Tract 3567.02, Middlesex County, Massachusetts",90705,13223
1500000US250173567022,250173567022,"Block Group 2, Census Tract 3567.02, Middlesex County, Massachusetts",168977,66876
1500000US250173567023,250173567023,"Block Group 3, Census Tract 3567.02, Middlesex County, Massachusetts",51473,10969
1500000US250173567024,250173567024,"Block Group 4, Census Tract 3567.02, Middlesex County, Massachusetts",96181,51036
1500000US250173567025,250173567025,"Block Group 5, Census Tract 3567.02, Middlesex County, Massachusetts",106761,29722
1500000US250173567027,250173567027,"Block Group 7, Census Tract 3567.02, Middlesex County, Massachusetts",86250,19398
1500000US250173571001,250173571001,"Block Group 1, Census Tract 3571, Middlesex County, Massachusetts",151528,71407
1500000US250173571002,250173571002,"Block Group 2, Census Tract 3571, Middlesex County, Massachusetts",62344,15712
1500000US250173571003,250173571003,"Block Group 3, Census Tract 3571, Middlesex County, Massachusetts",91250,56115
1500000US250173571004,250173571004,"Block Group 4, Census Tract 3571, Middlesex County, Massachusetts",159083,47532
1500000US250173572001,250173572001,"Block Group 1, Census Tract 3572, Middlesex County, Massachusetts",106094,39777
1500000US250173572002,250173572002,"Block Group 2, Census Tract 3572, Middlesex County, Massachusetts",187361,41478
1500000US250173572003,250173572003,"Block Group 3, Census Tract 3572, Middlesex County, Massachusetts",209125,79192
1500000US250173572004,250173572004,"Block Group 4, Census Tract 3572, Middlesex County, Massachusetts",167841,34976
1500000US250173573001,250173573001,"Block Group 1, Census Tract 3573, Middlesex County, Massachusetts",190625,28809
1500000US250173573002,250173573002,"Block Group 2, Census Tract 3573, Middlesex County, Massachusetts",78750,28188
1500000US250173573003,250173573003,"Block Group 3, Census Tract 3573, Middlesex County, Massachusetts",112202,15674
1500000US250173574001,250173574001,"Block Group 1, Census Tract 3574, Middlesex County, Massachusetts",137000,35413
1500000US250173574002,250173574002,"Block Group 2, Census Tract 3574, Middlesex County, Massachusetts",139792,35643
1500000US250173574003,250173574003,"Block Group 3, Census Tract 3574, Middlesex County, Massachusetts",118500,26479
1500000US250173575001,250173575001,"Block Group 1, Census Tract 3575, Middlesex County, Massachusetts",128250,44284
